,model,subcomponent,errors
2022-03-01,SARIMAX,DOBL,-10.452868918037666
2022-04-01,SARIMAX,DOBL,-17.374540843259467
2022-05-01,SARIMAX,DOBL,-18.817506143347032
2022-06-01,SARIMAX,DOBL,-20.15324746823842
2022-07-01,SARIMAX,DOBL,-16.874162292898177
2022-08-01,SARIMAX,DOBL,-21.931575543203166
2022-09-01,SARIMAX,DOBL,-24.91763232680455
2020-10-01,SARIMAX,DOBM,1.0751963715126465
2020-11-01,SARIMAX,DOBM,-2.00049226007971
2020-12-01,SARIMAX,DOBM,-0.981157274198921
2021-01-01,SARIMAX,DOBM,-1.2130200878615938
2021-02-01,SARIMAX,DOBM,0.6137208594368246
2021-03-01,SARIMAX,DOBM,-2.240659156847755
2021-04-01,SARIMAX,DOBM,-2.2149639268678243
2021-05-01,SARIMAX,DOBM,-1.7592771345325104
2021-06-01,SARIMAX,DOBM,-4.85817951860389
2021-07-01,SARIMAX,DOBM,-1.7011953832717381
2021-08-01,SARIMAX,DOBM,-4.030749055215864
2021-09-01,SARIMAX,DOBM,-5.844531200640262
2021-10-01,SARIMAX,DOBM,-1.2444369779088333
2021-11-01,SARIMAX,DOBM,-6.773654417073232
2021-12-01,SARIMAX,DOBM,-7.919474810980944
2022-01-01,SARIMAX,DOBM,-3.337834754568206
2022-02-01,SARIMAX,DOBM,-1.0082216762420728
2022-03-01,SARIMAX,DOBM,-6.567958485909031
2022-04-01,SARIMAX,DOBM,-3.4675967665687892
2022-05-01,SARIMAX,DOBM,-3.7359053392654005
2022-06-01,SARIMAX,DOBM,-4.420810943100548
2022-07-01,SARIMAX,DOBM,-5.288378107756586
2022-08-01,SARIMAX,DOBM,-7.662011942905053
2022-09-01,SARIMAX,DOBM,-9.227194197181632
2020-10-01,SARIMAX,DOBN,1.6807485185108817
2020-11-01,SARIMAX,DOBN,11.146178031638328
2020-12-01,SARIMAX,DOBN,-5.791503540524332
2021-01-01,SARIMAX,DOBN,-5.257697261315229
2021-02-01,SARIMAX,DOBN,-2.4703965789761924
2021-03-01,SARIMAX,DOBN,9.29486839425806
2021-04-01,SARIMAX,DOBN,9.016435559092542
2021-05-01,SARIMAX,DOBN,14.103602227718056
2021-06-01,SARIMAX,DOBN,12.091699343040546
2021-07-01,SARIMAX,DOBN,11.032204842524038
2021-08-01,SARIMAX,DOBN,9.64511424153909
2021-09-01,SARIMAX,DOBN,11.98866050119193
2021-10-01,SARIMAX,DOBN,13.02153243622979
2021-11-01,SARIMAX,DOBN,-15.132552149613275
2021-12-01,SARIMAX,DOBN,-15.030660049892504
2022-01-01,SARIMAX,DOBN,-16.45748468434215
2022-02-01,SARIMAX,DOBN,-17.05768370750218
2022-03-01,SARIMAX,DOBN,-13.927329468208768
2022-04-01,SARIMAX,DOBN,-18.021202695033253
2022-05-01,SARIMAX,DOBN,-18.416420358408686
2022-06-01,SARIMAX,DOBN,-18.289349322128942
2022-07-01,SARIMAX,DOBN,-17.4539830947989
2022-08-01,SARIMAX,DOBN,-19.058723257051383
2022-09-01,SARIMAX,DOBN,-18.3563526441352
2020-10-01,SARIMAX,DOBO,0.6046068465597045
2020-11-01,SARIMAX,DOBO,15.275503075741653
2020-12-01,SARIMAX,DOBO,-6.049051229507086
2021-01-01,SARIMAX,DOBO,-6.030926800738371
2021-02-01,SARIMAX,DOBO,12.088925158562233
2021-03-01,SARIMAX,DOBO,20.522517201025494
2021-04-01,SARIMAX,DOBO,16.37913579044914
2021-05-01,SARIMAX,DOBO,10.744359122270112
2021-06-01,SARIMAX,DOBO,3.709033245214755
2021-07-01,SARIMAX,DOBO,5.5490865194248045
2021-08-01,SARIMAX,DOBO,20.381688856928804
2021-09-01,SARIMAX,DOBO,23.7879423345629
2021-10-01,SARIMAX,DOBO,21.482980452630727
2021-11-01,SARIMAX,DOBO,-6.462613176694845
2021-12-01,SARIMAX,DOBO,-22.29549157423844
2022-01-01,SARIMAX,DOBO,-27.876925873388473
2022-02-01,SARIMAX,DOBO,-26.05472389653903
2022-03-01,SARIMAX,DOBO,-30.798708092496668
2022-04-01,SARIMAX,DOBO,-46.06093116181114
2022-05-01,SARIMAX,DOBO,-57.31553663675413
2022-06-01,SARIMAX,DOBO,-64.23248062403263
2022-07-01,SARIMAX,DOBO,-60.53089574978412
2022-08-01,SARIMAX,DOBO,-38.613751870517945
2022-09-01,SARIMAX,DOBO,-33.874297043156616
2020-10-01,SARIMAX,DOBP,-0.03952341134379367
2020-11-01,SARIMAX,DOBP,0.2904926245333286
2020-12-01,SARIMAX,DOBP,0.24742936863106024
2021-01-01,SARIMAX,DOBP,0.0038875303209238155
2021-02-01,SARIMAX,DOBP,-0.14214735811543733
2021-03-01,SARIMAX,DOBP,-0.04165730553967251
2021-04-01,SARIMAX,DOBP,0.6772227344138742
2021-05-01,SARIMAX,DOBP,0.7773366293660047
2021-06-01,SARIMAX,DOBP,0.5038405550918128
2021-07-01,SARIMAX,DOBP,0.7807057792349497
2021-08-01,SARIMAX,DOBP,0.6542674622845652
2021-09-01,SARIMAX,DOBP,0.4542730734476663
2021-10-01,SARIMAX,DOBP,-0.7012408020015641
2021-11-01,SARIMAX,DOBP,-0.9527128021691738
2021-12-01,SARIMAX,DOBP,-1.4108352855823796
2022-01-01,SARIMAX,DOBP,-2.5428598055202087
2022-02-01,SARIMAX,DOBP,-3.0031683724658365
2022-03-01,SARIMAX,DOBP,-3.202807883382434
2022-04-01,SARIMAX,DOBP,-4.130221330618326
2022-05-01,SARIMAX,DOBP,-4.63013754966056
2022-06-01,SARIMAX,DOBP,-5.310643917903008
2022-07-01,SARIMAX,DOBP,-7.1218593661703835
2022-08-01,SARIMAX,DOBP,-7.841304736226164
2022-09-01,SARIMAX,DOBP,-8.641300608701385
2020-10-01,SARIMAX,DOBQ,3.096842957643929
2020-11-01,SARIMAX,DOBQ,3.1717099388284
2020-12-01,SARIMAX,DOBQ,4.147030687425854
2021-01-01,SARIMAX,DOBQ,2.637895852517005
2021-02-01,SARIMAX,DOBQ,2.5498969085952297
2021-03-01,SARIMAX,DOBQ,1.973669391323
2021-04-01,SARIMAX,DOBQ,1.0198037770788346
2021-05-01,SARIMAX,DOBQ,-5.119779930385846
2021-06-01,SARIMAX,DOBQ,-7.978984521182866
2021-07-01,SARIMAX,DOBQ,-7.785390459663603
2021-08-01,SARIMAX,DOBQ,-6.333050231080023
2021-09-01,SARIMAX,DOBQ,-7.274138161449059
2021-10-01,SARIMAX,DOBQ,-6.146033462372145
2021-11-01,SARIMAX,DOBQ,-6.141230629937496
2021-12-01,SARIMAX,DOBQ,-5.271202289933427
2022-01-01,SARIMAX,DOBQ,-7.939120502500828
2022-02-01,SARIMAX,DOBQ,-12.584153388350387
2022-03-01,SARIMAX,DOBQ,-15.52810543332265
2022-04-01,SARIMAX,DOBQ,-20.343882488115895
2022-05-01,SARIMAX,DOBQ,-32.64384425205179
2022-06-01,SARIMAX,DOBQ,-40.881015895742905
2022-07-01,SARIMAX,DOBQ,-51.56838508663182
2022-08-01,SARIMAX,DOBQ,-52.44860487250324
2022-09-01,SARIMAX,DOBQ,-63.65064140786964
2020-10-01,SARIMAX,CHOO,-4.745409956245055
2020-11-01,SARIMAX,CHOO,-8.108575413758842
2020-12-01,SARIMAX,CHOO,-13.924676449272624
2021-01-01,SARIMAX,CHOO,-16.614340292000236
2021-02-01,SARIMAX,CHOO,-21.151551193238276
2021-03-01,SARIMAX,CHOO,-22.864026191417906
2021-04-01,SARIMAX,CHOO,-28.351491817679005
2021-05-01,SARIMAX,CHOO,-24.00817267958746
2021-06-01,SARIMAX,CHOO,-28.221912801304484
2021-07-01,SARIMAX,CHOO,-34.79322491643404
2021-08-01,SARIMAX,CHOO,-30.60477882488823
2021-09-01,SARIMAX,CHOO,-38.46534868473651
2021-10-01,SARIMAX,CHOO,-42.80206271367177
2021-11-01,SARIMAX,CHOO,-48.90096147380757
2021-12-01,SARIMAX,CHOO,-50.94009470437703
2022-01-01,SARIMAX,CHOO,-56.070362883058976
2022-02-01,SARIMAX,CHOO,-59.6775392476315
2022-03-01,SARIMAX,CHOO,-64.86828893101853
2022-04-01,SARIMAX,CHOO,-67.1720965692009
2022-05-01,SARIMAX,CHOO,-70.34740990676443
2022-06-01,SARIMAX,CHOO,-72.66903959365902
2022-07-01,SARIMAX,CHOO,-72.84255948450578
2022-08-01,SARIMAX,CHOO,-79.17353866887487
2022-09-01,SARIMAX,CHOO,-83.19198703093394
2020-10-01,SARIMAX,DOBR,0.0
2020-11-01,SARIMAX,DOBR,0.0
2020-12-01,SARIMAX,DOBR,0.0
2021-01-01,SARIMAX,DOBR,0.0
2021-02-01,SARIMAX,DOBR,0.0
2021-03-01,SARIMAX,DOBR,5.684341886080802e-14
2021-04-01,SARIMAX,DOBR,0.4967657517344719
2021-05-01,SARIMAX,DOBR,0.49676575173441506
2021-06-01,SARIMAX,DOBR,0.49676575173441506
2021-07-01,SARIMAX,DOBR,0.49676575173441506
2021-08-01,SARIMAX,DOBR,0.49676575173441506
2021-09-01,SARIMAX,DOBR,0.49676575173441506
2021-10-01,SARIMAX,DOBR,0.49676575173441506
2021-11-01,SARIMAX,DOBR,0.49676575173441506
2021-12-01,SARIMAX,DOBR,0.49676575173441506
2022-01-01,SARIMAX,DOBR,0.49676575173441506
2022-02-01,SARIMAX,DOBR,0.49676575173441506
2022-03-01,SARIMAX,DOBR,0.49676575173441506
2022-04-01,SARIMAX,DOBR,1.734594746236155
2022-05-01,SARIMAX,DOBR,1.7345947462360982
2022-06-01,SARIMAX,DOBR,1.7345947462360982
2022-07-01,SARIMAX,DOBR,1.7345947462360982
2022-08-01,SARIMAX,DOBR,1.7345947462360982
2022-09-01,SARIMAX,DOBR,1.7345947462360982
2020-10-01,SARIMAX,DOBS,0.0
2020-11-01,SARIMAX,DOBS,0.0
2020-12-01,SARIMAX,DOBS,0.0
2021-01-01,SARIMAX,DOBS,0.0
2021-02-01,SARIMAX,DOBS,1.1368683772161603e-13
2021-03-01,SARIMAX,DOBS,6.934897101018578e-12
2021-04-01,SARIMAX,DOBS,-12.650945587327442
2021-05-01,SARIMAX,DOBS,-12.65094558732335
2021-06-01,SARIMAX,DOBS,-12.650945587323463
2021-07-01,SARIMAX,DOBS,-12.650945587323463
2021-08-01,SARIMAX,DOBS,-12.650945587323463
2021-09-01,SARIMAX,DOBS,-12.650945587323463
2021-10-01,SARIMAX,DOBS,-12.650945587323463
2021-11-01,SARIMAX,DOBS,-12.650945587323463
2021-12-01,SARIMAX,DOBS,-12.650945587323463
2022-01-01,SARIMAX,DOBS,-12.650945587323463
2022-02-01,SARIMAX,DOBS,-12.650945587323463
2022-03-01,SARIMAX,DOBS,-12.65094558731937
2022-04-01,SARIMAX,DOBS,-42.210114630758596
2022-05-01,SARIMAX,DOBS,-42.21011463075615
2022-06-01,SARIMAX,DOBS,-42.21011463075621
2022-07-01,SARIMAX,DOBS,-42.21011463075632
2022-08-01,SARIMAX,DOBS,-42.21011463075632
2022-09-01,SARIMAX,DOBS,-42.21011463075632
2020-10-01,SARIMAX,DOBT,0.7871962397406378
2020-11-01,SARIMAX,DOBT,1.7459158637171868
2020-12-01,SARIMAX,DOBT,1.3110373678202905
2021-01-01,SARIMAX,DOBT,1.5871962397435482
2021-02-01,SARIMAX,DOBT,2.0633551116668514
2021-03-01,SARIMAX,DOBT,2.4633551116647823
2021-04-01,SARIMAX,DOBT,1.765121504099909
2021-05-01,SARIMAX,DOBT,2.7999999999886427
2021-06-01,SARIMAX,DOBT,2.3412803760158454
2021-07-01,SARIMAX,DOBT,1.6889626321709557
2021-08-01,SARIMAX,DOBT,1.1348784958854026
2021-09-01,SARIMAX,DOBT,-0.6174392479558719
2021-10-01,SARIMAX,DOBT,-0.8598360637382712
2021-11-01,SARIMAX,DOBT,-0.984075745314442
2021-12-01,SARIMAX,DOBT,-1.1871170190034377
2022-01-01,SARIMAX,DOBT,-1.4598360637368728
2022-02-01,SARIMAX,DOBT,-1.5325551084695235
2022-03-01,SARIMAX,DOBT,-2.0325551084695235
2022-04-01,SARIMAX,DOBT,-5.02048052164929
2022-05-01,SARIMAX,DOBT,-4.217439247964876
2022-06-01,SARIMAX,DOBT,-4.893199566385988
2022-07-01,SARIMAX,DOBT,-4.947761476919709
2022-08-01,SARIMAX,DOBT,-4.314397974276062
2022-09-01,SARIMAX,DOBT,-6.168959884807066
2020-10-01,SARIMAX,DOBU,-0.929592664029883
2020-11-01,SARIMAX,DOBU,-2.2154252792143154
2020-12-01,SARIMAX,DOBU,-2.3784801722208897
2021-01-01,SARIMAX,DOBU,-0.7184633741024413
2021-02-01,SARIMAX,DOBU,-1.1412885125097318
2021-03-01,SARIMAX,DOBU,-2.126412114346465
2021-04-01,SARIMAX,DOBU,-4.485604860233678
2021-05-01,SARIMAX,DOBU,-6.5528919051971
2021-06-01,SARIMAX,DOBU,-11.413865335546802
2021-07-01,SARIMAX,DOBU,-14.356446157152845
2021-08-01,SARIMAX,DOBU,-16.40304124766513
2021-09-01,SARIMAX,DOBU,-17.48942554603343
2021-10-01,SARIMAX,DOBU,-25.133588929776437
2021-11-01,SARIMAX,DOBU,-26.433176448777346
2021-12-01,SARIMAX,DOBU,-29.269913504612788
2022-01-01,SARIMAX,DOBU,-30.618897717652118
2022-02-01,SARIMAX,DOBU,-32.38575884934434
2022-03-01,SARIMAX,DOBU,-35.52345614362824
2022-04-01,SARIMAX,DOBU,-39.178261364425055
2022-05-01,SARIMAX,DOBU,-41.03638131131834
2022-06-01,SARIMAX,DOBU,-45.099367948105765
2022-07-01,SARIMAX,DOBU,-47.6696396407072
2022-08-01,SARIMAX,DOBU,-49.20800649318352
2022-09-01,SARIMAX,DOBU,-54.47612838617738
2020-10-01,SARIMAX,DOBV,-4.205879496031002
2020-11-01,SARIMAX,DOBV,-1.599425206054093
2020-12-01,SARIMAX,DOBV,-4.0081786717915975
2021-01-01,SARIMAX,DOBV,-7.776038778544091
2021-02-01,SARIMAX,DOBV,-13.135720213507682
2021-03-01,SARIMAX,DOBV,-11.773739602775777
2021-04-01,SARIMAX,DOBV,-12.062686961274778
2021-05-01,SARIMAX,DOBV,-8.530547068026863
2021-06-01,SARIMAX,DOBV,-10.228247892260697
2021-07-01,SARIMAX,DOBV,-9.7499099379379
2021-08-01,SARIMAX,DOBV,-6.139432090380353
2021-09-01,SARIMAX,DOBV,-7.485630151453961
2021-10-01,SARIMAX,DOBV,-10.066556594694248
2021-11-01,SARIMAX,DOBV,-12.06250926760083
2021-12-01,SARIMAX,DOBV,-56.259040130094036
2022-01-01,SARIMAX,DOBV,-104.28852109937174
2022-02-01,SARIMAX,DOBV,-115.34459209001096
2022-03-01,SARIMAX,DOBV,-116.0960375639678
2022-04-01,SARIMAX,DOBV,-123.00702316607317
2022-05-01,SARIMAX,DOBV,-125.83650413535076
2022-06-01,SARIMAX,DOBV,-134.54402059994783
2022-07-01,SARIMAX,DOBV,-140.94864611662024
2022-08-01,SARIMAX,DOBV,-147.48275260257736
2022-09-01,SARIMAX,DOBV,-159.80760805518196
2020-10-01,SARIMAX,DOBW,4.248040449607515
2020-11-01,SARIMAX,DOBW,1.7147792818843755
2020-12-01,SARIMAX,DOBW,7.962313409319734
2021-01-01,SARIMAX,DOBW,6.403694362121257
2021-02-01,SARIMAX,DOBW,9.034275861146398
2021-03-01,SARIMAX,DOBW,9.115942083288815
2021-04-01,SARIMAX,DOBW,5.436456722450544
2021-05-01,SARIMAX,DOBW,7.419919082099398
2021-06-01,SARIMAX,DOBW,7.281480364234369
2021-07-01,SARIMAX,DOBW,7.610144628247042
2021-08-01,SARIMAX,DOBW,5.247267311432211
2021-09-01,SARIMAX,DOBW,5.4625044932764695
2021-10-01,SARIMAX,DOBW,8.509275095844032
2021-11-01,SARIMAX,DOBW,12.137385384974777
2021-12-01,SARIMAX,DOBW,5.331006737338953
2022-01-01,SARIMAX,DOBW,0.9698554106203687
2022-02-01,SARIMAX,DOBW,-3.7810252459355524
2022-03-01,SARIMAX,DOBW,-17.61345392048537
2022-04-01,SARIMAX,DOBW,-27.836866888468478
2022-05-01,SARIMAX,DOBW,-38.4089584526472
2022-06-01,SARIMAX,DOBW,-60.42903805851563
2022-07-01,SARIMAX,DOBW,-77.32144161675524
2022-08-01,SARIMAX,DOBW,-90.52050150554504
2022-09-01,SARIMAX,DOBW,-97.06506010291173
2020-10-01,SARIMAX,DOBX,13.559829278327129
2020-11-01,SARIMAX,DOBX,13.257361366557973
2020-12-01,SARIMAX,DOBX,13.977131830704423
2021-01-01,SARIMAX,DOBX,2.9303716745907877
2021-02-01,SARIMAX,DOBX,3.303624802635511
2021-03-01,SARIMAX,DOBX,3.1882530410269965
2021-04-01,SARIMAX,DOBX,-6.427814416302169
2021-05-01,SARIMAX,DOBX,-6.463146433119277
2021-06-01,SARIMAX,DOBX,-6.447525456788867
2021-07-01,SARIMAX,DOBX,-7.096834651014717
2021-08-01,SARIMAX,DOBX,-7.088548781602867
2021-09-01,SARIMAX,DOBX,-7.0901571515001365
2021-10-01,SARIMAX,DOBX,-46.50617453028826
2021-11-01,SARIMAX,DOBX,-46.622026414715435
2021-12-01,SARIMAX,DOBX,-46.35027850903464
2022-01-01,SARIMAX,DOBX,-52.22001464730931
2022-02-01,SARIMAX,DOBX,-52.078829254736036
2022-03-01,SARIMAX,DOBX,-52.12235976460016
2022-04-01,SARIMAX,DOBX,-219.7093284215078
2022-05-01,SARIMAX,DOBX,-219.72271157306983
2022-06-01,SARIMAX,DOBX,-219.71682034380495
2022-07-01,SARIMAX,DOBX,-222.8222137807474
2022-08-01,SARIMAX,DOBX,-222.81908011716814
2022-09-01,SARIMAX,DOBX,-222.81968674334803
2020-10-01,SARIMAX,DOBY,31.44856472189258
2020-11-01,SARIMAX,DOBY,31.278400162329262
2020-12-01,SARIMAX,DOBY,31.720665150890397
2021-01-01,SARIMAX,DOBY,13.09168183329649
2021-02-01,SARIMAX,DOBY,13.342120074536808
2021-03-01,SARIMAX,DOBY,13.27918025191184
2021-04-01,SARIMAX,DOBY,-1.4105228999968062
2021-05-01,SARIMAX,DOBY,-1.4354945237682841
2021-06-01,SARIMAX,DOBY,-1.4301482872901943
2021-07-01,SARIMAX,DOBY,-1.425292595685221
2021-08-01,SARIMAX,DOBY,-1.4191323127586202
2021-09-01,SARIMAX,DOBY,-1.4185952198303085
2021-10-01,SARIMAX,DOBY,-81.22080514699098
2021-11-01,SARIMAX,DOBY,-81.29565401960019
2021-12-01,SARIMAX,DOBY,-81.10476556072712
2022-01-01,SARIMAX,DOBY,-89.16186179526284
2022-02-01,SARIMAX,DOBY,-89.05334319049837
2022-03-01,SARIMAX,DOBY,-89.08045094070695
2022-04-01,SARIMAX,DOBY,-348.64720969222816
2022-05-01,SARIMAX,DOBY,-348.65803226404734
2022-06-01,SARIMAX,DOBY,-348.6557436404059
2022-07-01,SARIMAX,DOBY,-348.6536593553489
2022-08-01,SARIMAX,DOBY,-348.6509954198212
2022-09-01,SARIMAX,DOBY,-348.65075959822417
2020-10-01,SARIMAX,DOBZ,9.792543206469873
2020-11-01,SARIMAX,DOBZ,-0.34338496989943224
2020-12-01,SARIMAX,DOBZ,-48.090994859271234
2021-01-01,SARIMAX,DOBZ,-72.99788349349825
2021-02-01,SARIMAX,DOBZ,-107.32371373212948
2021-03-01,SARIMAX,DOBZ,-145.01973025407892
2021-04-01,SARIMAX,DOBZ,-162.87741436540713
2021-05-01,SARIMAX,DOBZ,-179.767432020152
2021-06-01,SARIMAX,DOBZ,-184.85543156673293
2021-07-01,SARIMAX,DOBZ,-184.3479475981652
2021-08-01,SARIMAX,DOBZ,-181.4217306513877
2021-09-01,SARIMAX,DOBZ,-198.79448163563086
2021-10-01,SARIMAX,DOBZ,-250.77915467253231
2021-11-01,SARIMAX,DOBZ,-282.2287527338202
2021-12-01,SARIMAX,DOBZ,-273.06798558455625
2022-01-01,SARIMAX,DOBZ,-291.5409197930195
2022-02-01,SARIMAX,DOBZ,-362.6583469601069
2022-03-01,SARIMAX,DOBZ,-607.901911257127
2022-04-01,SARIMAX,DOBZ,-620.8147521928489
2022-05-01,SARIMAX,DOBZ,-683.9027021680472
2022-06-01,SARIMAX,DOBZ,-704.9019813740655
2022-07-01,SARIMAX,DOBZ,-668.1827810196453
2022-08-01,SARIMAX,DOBZ,-578.7526212182678
2022-09-01,SARIMAX,DOBZ,-658.1529654230136
2020-10-01,SARIMAX,DOCA,-0.37546511708791286
2020-11-01,SARIMAX,DOCA,-0.6547998858252413
2020-12-01,SARIMAX,DOCA,-2.642770693357022
2021-01-01,SARIMAX,DOCA,-9.728152242964995
2021-02-01,SARIMAX,DOCA,-4.204886583016275
2021-03-01,SARIMAX,DOCA,-7.885815973397371
2021-04-01,SARIMAX,DOCA,-12.235247742806337
2021-05-01,SARIMAX,DOCA,-14.445706477463602
2021-06-01,SARIMAX,DOCA,-13.7522463639487
2021-07-01,SARIMAX,DOCA,-15.037800287802042
2021-08-01,SARIMAX,DOCA,-18.182121345065468
2021-09-01,SARIMAX,DOCA,-27.55424311900913
2021-10-01,SARIMAX,DOCA,-29.642355886738017
2021-11-01,SARIMAX,DOCA,-31.97791392088783
2021-12-01,SARIMAX,DOCA,-36.30532654125227
2022-01-01,SARIMAX,DOCA,-45.852809680791665
2022-02-01,SARIMAX,DOCA,-44.28442430615405
2022-03-01,SARIMAX,DOCA,-56.616620279223866
2022-04-01,SARIMAX,DOCA,-61.80611395547811
2022-05-01,SARIMAX,DOCA,-63.6425882490135
2022-06-01,SARIMAX,DOCA,-66.07518639959613
2022-07-01,SARIMAX,DOCA,-60.470307228156116
2022-08-01,SARIMAX,DOCA,-65.34495891405652
2022-09-01,SARIMAX,DOCA,-70.10557805666724
2020-10-01,SARIMAX,DOCB,-1.3661755158958613
2020-11-01,SARIMAX,DOCB,1.4427506215882318
2020-12-01,SARIMAX,DOCB,-1.1566200608869508
2021-01-01,SARIMAX,DOCB,-4.823060874742566
2021-02-01,SARIMAX,DOCB,-9.675277178488727
2021-03-01,SARIMAX,DOCB,-9.249090278712174
2021-04-01,SARIMAX,DOCB,-10.85218782895788
2021-05-01,SARIMAX,DOCB,-11.009726406720063
2021-06-01,SARIMAX,DOCB,-12.124752346645948
2021-07-01,SARIMAX,DOCB,-12.967244936336101
2021-08-01,SARIMAX,DOCB,-12.872534894966634
2021-09-01,SARIMAX,DOCB,-15.068892029234803
2021-10-01,SARIMAX,DOCB,-16.092267024216824
2021-11-01,SARIMAX,DOCB,-14.49141204435682
2021-12-01,SARIMAX,DOCB,-16.2729305239954
2022-01-01,SARIMAX,DOCB,-20.074447598734878
2022-02-01,SARIMAX,DOCB,-27.284413568508967
2022-03-01,SARIMAX,DOCB,-29.46061215973549
2022-04-01,SARIMAX,DOCB,-29.675997620187957
2022-05-01,SARIMAX,DOCB,-31.689439148461247
2022-06-01,SARIMAX,DOCB,-30.906544276443185
2022-07-01,SARIMAX,DOCB,-30.47961161648965
2022-08-01,SARIMAX,DOCB,-34.53960777538788
2022-09-01,SARIMAX,DOCB,-32.611799720314536
2020-10-01,SARIMAX,DOCC,-0.11759457332328793
2020-11-01,SARIMAX,DOCC,-0.8439767754764773
2020-12-01,SARIMAX,DOCC,0.5248331368210444
2021-01-01,SARIMAX,DOCC,-1.3912517592799674
2021-02-01,SARIMAX,DOCC,-2.0765126756013075
2021-03-01,SARIMAX,DOCC,-2.9462621235492605
2021-04-01,SARIMAX,DOCC,-2.20100131361815
2021-05-01,SARIMAX,DOCC,-4.103818353736699
2021-06-01,SARIMAX,DOCC,-4.9160905784269175
2021-07-01,SARIMAX,DOCC,-5.007631779997453
2021-08-01,SARIMAX,DOCC,-6.325542671439408
2021-09-01,SARIMAX,DOCC,-3.55290571017494
2021-10-01,SARIMAX,DOCC,-5.832848012531954
2021-11-01,SARIMAX,DOCC,-7.860301559852246
2021-12-01,SARIMAX,DOCC,-8.881069667513017
2022-01-01,SARIMAX,DOCC,-9.560143215581263
2022-02-01,SARIMAX,DOCC,-10.209207166282852
2022-03-01,SARIMAX,DOCC,-10.806890593870591
2022-04-01,SARIMAX,DOCC,-10.853481923196213
2022-05-01,SARIMAX,DOCC,-10.982466049548833
2022-06-01,SARIMAX,DOCC,-11.104619486512107
2022-07-01,SARIMAX,DOCC,-10.61766268905724
2022-08-01,SARIMAX,DOCC,-12.197787018065327
2022-09-01,SARIMAX,DOCC,-12.271078909863078
2020-10-01,SARIMAX,DOCD,-3.002270747393993
2020-11-01,SARIMAX,DOCD,-2.154851861235386
2020-12-01,SARIMAX,DOCD,0.19268638843632857
2021-01-01,SARIMAX,DOCD,0.039809366948816205
2021-02-01,SARIMAX,DOCD,-0.32417370518183475
2021-03-01,SARIMAX,DOCD,-0.6983546439187194
2021-04-01,SARIMAX,DOCD,-4.8980845278991865
2021-05-01,SARIMAX,DOCD,-3.833255069211134
2021-06-01,SARIMAX,DOCD,-5.6178893776964856
2021-07-01,SARIMAX,DOCD,-6.463010500434933
2021-08-01,SARIMAX,DOCD,-5.687585733196272
2021-09-01,SARIMAX,DOCD,-6.891488633798417
2021-10-01,SARIMAX,DOCD,-11.305884422133602
2021-11-01,SARIMAX,DOCD,-14.45353073120279
2021-12-01,SARIMAX,DOCD,-14.872799408109643
2022-01-01,SARIMAX,DOCD,-30.143200906855725
2022-02-01,SARIMAX,DOCD,-30.025399524560697
2022-03-01,SARIMAX,DOCD,-31.307458319370994
2022-04-01,SARIMAX,DOCD,-36.33371657654908
2022-05-01,SARIMAX,DOCD,-37.10768025714867
2022-06-01,SARIMAX,DOCD,-36.07477293515299
2022-07-01,SARIMAX,DOCD,-37.31271356367418
2022-08-01,SARIMAX,DOCD,-36.695941447400344
2022-09-01,SARIMAX,DOCD,-44.83763829603049
2020-10-01,SARIMAX,DOCE,-1.7784668068558176
2020-11-01,SARIMAX,DOCE,4.484324141671323
2020-12-01,SARIMAX,DOCE,5.194269604610781
2021-01-01,SARIMAX,DOCE,4.342646645867177
2021-02-01,SARIMAX,DOCE,3.8837131149497566
2021-03-01,SARIMAX,DOCE,6.494699222541499
2021-04-01,SARIMAX,DOCE,6.349713484778306
2021-05-01,SARIMAX,DOCE,4.938717088326172
2021-06-01,SARIMAX,DOCE,3.037334313579123
2021-07-01,SARIMAX,DOCE,4.546783643413534
2021-08-01,SARIMAX,DOCE,2.3944995951378587
2021-09-01,SARIMAX,DOCE,1.1202233886905333
2021-10-01,SARIMAX,DOCE,1.6497806849060055
2021-11-01,SARIMAX,DOCE,-0.22770317663247397
2021-12-01,SARIMAX,DOCE,-1.6429200097057617
2022-01-01,SARIMAX,DOCE,-1.8425931857865407
2022-02-01,SARIMAX,DOCE,-5.230725290118528
2022-03-01,SARIMAX,DOCE,-5.803349633366821
2022-04-01,SARIMAX,DOCE,-12.103306160480315
2022-05-01,SARIMAX,DOCE,-14.29582193755411
2022-06-01,SARIMAX,DOCE,-15.534391229715794
2022-07-01,SARIMAX,DOCE,-22.293930378146285
2022-08-01,SARIMAX,DOCE,-24.397771887651658
2022-09-01,SARIMAX,DOCE,-29.226133358821414
2020-10-01,SARIMAX,DOCF,0.14737274691103153
2020-11-01,SARIMAX,DOCF,0.22192550393327792
2020-12-01,SARIMAX,DOCF,-0.3390172000929397
2021-01-01,SARIMAX,DOCF,-0.12107378766566512
2021-02-01,SARIMAX,DOCF,1.2722310407270072
2021-03-01,SARIMAX,DOCF,1.3824361522229651
2021-04-01,SARIMAX,DOCF,2.3795274311766548
2021-05-01,SARIMAX,DOCF,-0.694893930361161
2021-06-01,SARIMAX,DOCF,-0.8677208735968804
2021-07-01,SARIMAX,DOCF,-1.633767760550768
2021-08-01,SARIMAX,DOCF,-5.376082796782924
2021-09-01,SARIMAX,DOCF,-1.5706369530678899
